"featureidx"	"MSMS"	"fold"	"log2fold"	"tstat"	"pvalue"	"qvalue"	"pdown"	"mzmed"	"mzmin"	"mzmax"	"rtmed"	"rtmin"	"rtmax"	"maxint"	"dataset1_mean"	"dataset1_sd"	"dataset2_mean"	"dataset2_sd"	"isotopes"	"adducts"	"peakgroup"	"METLIN"	"name"	"METLIN_MSMS"
82	""	1.12115710663397	-0.164988455735107	-0.614794796668921	0.54466974105354	1	"DOWN"	730.539673927235	730.537503821606	730.543001515136	5.274325065	5.26558317333333	5.28023334	987.29931640625	987.646839869525	532.945926151085	880.91743255744	371.341121118169	""	""	12	"1::DG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0)::M+NH4:: 4681::NA::|2::PC(14:0/18:2(11Z,14Z))::M+H::39236::NA::|2::PC(14:0/18:2(2E,4E))[U]::M+H::39237::NA::|2::PC(16:1(9E)/16:1(9E))::M+H::39423::NA::|2::PC(16:1(9E)/16:1(9E))[U]::M+H::39424::NA::|2::PC(16:1(9Z)/16:1(9Z))[U]::M+H::39426::NA::|2::PC(14:0/18:2(9Z,12Z))::M+H::59324::NA::|2::PC(14:1(9Z)/18:1(11Z))::M+H::59355::NA::|2::PC(14:1(9Z)/18:1(9Z))::M+H::59356::NA::|2::PC(16:1(9Z)/16:1(9Z))::M+H::59450::NA::|2::PC(18:1(11Z)/14:1(9Z))::M+H::59512::NA::|2::PC(18:1(9Z)/14:1(9Z))::M+H::59545::NA::|2::PC(18:2(9Z,12Z)/14:0)::M+H::59576::NA::|2::PE(15:0/20:2(11Z,14Z))::M+H::60344::NA::|2::PE(20:2(11Z,14Z)/15:0)::M+H::60681::NA::|2::PC(12:0/20:2(11Z,14Z))::M+H::75610::NA::|2::PC(15:0/17:2(9Z,12Z))::M+H::75694::NA::|2::PC(15:1(9Z)/17:1(9Z))::M+H::75720::NA::|2::PC(17:1(9Z)/15:1(9Z))::M+H::75806::NA::|2::PC(17:2(9Z,12Z)/15:0)::M+H::75835::NA::|2::PC(20:2(11Z,14Z)/12:0)::M+H::76115::NA::|2::PE(13:0/22:2(13Z,16Z))::M+H::76638::NA::|2::PE(15:1(9Z)/20:1(11Z))::M+H::76729::NA::|2::PE(16:1(9Z)/19:1(9Z))::M+H::76763::NA::|2::PE(17:0/18:2(9Z,12Z))::M+H::76781::NA::|2::PE(17:1(9Z)/18:1(9Z))::M+H::76807::NA::|2::PE(17:2(9Z,12Z)/18:0)::M+H::76836::NA::|2::PE(18:0/17:2(9Z,12Z))::M+H::76862::NA::|2::PE(18:1(9Z)/17:1(9Z))::M+H::76876::NA::|2::PE(18:2(9Z,12Z)/17:0)::M+H::76895::NA::"	"M731T5"	"y"
83	""	1.04416091040099	0.0623440555373837	0.589515281177387	0.560899538333862	1	"UP"	794.606064735647	794.604079561627	794.608392416964	5.60045015333333	5.59609985	5.61278332666667	1157.4462890625	3063.61114340069	528.677492739314	3198.90300060787	676.655673021226	"[29][M]+"	""	28	"0::PC(O-18:1(9Z)/20:4(5Z,8Z,11Z,14Z))::M+H:: 40018::NA::|0::PC(O-16:0/22:5(7Z,10Z,13Z,16Z,19Z))[U]::M+H:: 40090::NA::|0::PC(O-16:0/22:5(7Z,10Z,13Z,16Z,19Z))::M+H:: 40093::NA::|0::PC(O-18:0/20:5(5Z,8Z,11Z,14Z,17Z))::M+H:: 40130::NA::|0::PC(20:3(5Z,8Z,11Z)/P-18:1(11Z))::M+H:: 59838::NA::|0::PC(20:3(5Z,8Z,11Z)/P-18:1(9Z))::M+H:: 59839::NA::|0::PC(20:3(8Z,11Z,14Z)/P-18:1(11Z))::M+H:: 59870::NA::|0::PC(20:3(8Z,11Z,14Z)/P-18:1(9Z))::M+H:: 59871::NA::|0::PC(20:4(5Z,8Z,11Z,14Z)/P-18:0)::M+H:: 59902::NA::|0::PC(20:4(8Z,11Z,14Z,17Z)/P-18:0)::M+H:: 59935::NA::|0::PC(22:4(7Z,10Z,13Z,16Z)/P-16:0)::M+H:: 60098::NA::|0::PC(P-16:0/22:4(7Z,10Z,13Z,16Z))::M+H:: 62056::NA::|0::PC(P-18:0/20:4(5Z,8Z,11Z,14Z))::M+H:: 62078::NA::|0::PC(P-18:0/20:4(8Z,11Z,14Z,17Z))::M+H:: 62079::NA::|0::PC(P-18:1(11Z)/20:3(5Z,8Z,11Z))::M+H:: 62104::NA::|0::PC(P-18:1(11Z)/20:3(8Z,11Z,14Z))::M+H:: 62105::NA::|0::PC(P-18:1(9Z)/20:3(5Z,8Z,11Z))::M+H:: 62133::NA::|0::PC(P-18:1(9Z)/20:3(8Z,11Z,14Z))::M+H:: 62134::NA::|0::PE(P-18:1(9Z)/20:3(8Z,11Z,14Z))::M+H:: 62245::NA::|0::PC(P-20:0/18:4(6Z,9Z,12Z,15Z))::M+H:: 76551::NA::|0::PC(O-18:1(9Z)/20:4(8Z,11Z,14Z,17Z))::M+H::102752::NA::|3::PC(P-18:0/18:1(9Z))::M+Na:: 46675::NA::|3::PC(18:2(2E,4E)/O-18:0)[U]::M+Na:: 46699::NA::|3::PC(18:0/P-18:1(11Z))::M+Na:: 59509::NA::|3::PC(18:0/P-18:1(9Z))::M+Na:: 59510::NA::|3::PC(18:1(11Z)/P-18:0)::M+Na:: 59541::NA::|3::PC(18:1(9Z)/P-18:0)::M+Na:: 59573::NA::|3::PC(20:1(11Z)/P-16:0)::M+Na:: 59770::NA::|3::PC(P-16:0/20:1(11Z))::M+Na:: 62046::NA::|3::PC(P-18:0/18:1(11Z))::M+Na:: 62068::NA::"	"M795T6"	"y"
84	""	1.04340519714428	-0.0612995244813645	-0.565451748536086	0.576684153968553	1	"DOWN"	169.036463522448	169.035990888628	169.036982362942	0.640833318	0.608400027666667	0.677333329	836.85400390625	799.936331227144	164.826274800297	766.659331788369	146.011274095694	""	""	38	"5::Uric acid::M+H::    88::NA::|5::0::M+Na::988878::NA::|5::4-Hydroxyquinazoline::M+Na:: 44722::NA::|5::1(2H)-Phthalazinone::M+Na:: 70088::NA::|7::Cucurbitine::M+K:: 68147::NA::|7::(R)-Piperazine-2-carboxylic acid::M+K:: 73354::NA::|7::(S)-Piperazine-2-carboxylic acid::M+K:: 73357::NA::|7::L-cis-3-Amino-2-pyrrolidinecarboxylic acid::M+K:: 86241::NA::|7::D-1-Amino-2-pyrrolidinecarboxylic acid::M+K:: 86950::NA::"	"M169T1"	"y"
85	""	1.02053668046844	-0.0293280371270127	-0.563017840570537	0.579157554352216	1	"DOWN"	496.341368858849	496.339358655311	496.34295993137	4.70010005833333	4.69615010666667	4.70381667	15601.828125	20539.1928037479	1458.05673976839	20125.8741570369	2327.8691047626	"[1][M]+"	""	1	"3::PC(16:0/0:0)[U] / PC(16:0/0:0)[rac]::M+H::    182::NA::|3::PC(O-14:0/2:0)::M+H::  40048::NA::|3::PC(O-14:0/2:0)[U]::M+H::  40049::NA::|3::PC(16:0/0:0)::M+H::  40284::NA::|3::PC(16:0/0:0)[S]::M+H::  40285::NA::|3::PC(16:0/0:0)[U]::M+H::  40286::NA::|3::PC(0:0/16:0)::M+H::  40340::NA::|3::PC(0:0/16:0)[U]::M+H::  40341::NA::|3::LysoPC(16:0)::M+H::  61692::NA::|3::PE(19:0/0:0)::M+H::  77694::NA::|3::PC(16:0/0:0)[rac]::M+H:: 102768::NA::|3::Docosa-4,7,10,13,16-pentaenoyl carnitine::M+Na::  58392::NA::|3::Clupanodonyl carnitine::M+Na::  58428::NA::|3::23-Acetoxysoladulcidine::M+Na::  87655::NA::|4::::M+H::1031334::NA::|4::Etioporphyrin III::M+NH4::   5589::NA::|4::(Z)-2-tetracos-15-enamidoethanesulfonic acid::M+Na::   3735::NA::|9::24-methylene-cholesterol sulfate::M+NH4::  57968::NA::"	"M496T5_1"	"y"
86	""	1.02485797879604	-0.0354239999915139	-0.520758451224586	0.606980853029651	1	"DOWN"	452.395887787568	452.394768407249	452.397806944394	4.85413337666667	4.84969981	4.85824995	423.576416015625	689.688859171009	88.9000773952779	672.960423239544	80.8912222694607	""	""	43	""	"M452T5"	"n"
87	""	1.08547826567019	-0.118330839427266	-0.518378468422923	0.608589475273215	1	"DOWN"	744.555372064139	744.554073473786	744.55714169754	5.36632491666667	5.35621682666667	5.37359978333333	588.46484375	527.682592040975	206.58089232546	486.12911813133	217.449307299005	""	""	44	"2::PE(18:1(9Z)/18:1(9Z))[U]::M+H::40413::NA::|2::PE(18:1(9E)/18:1(9E))[U]::M+H::40427::NA::|2::PE(18:1(11Z)/18:1(9Z))[U]::M+H::40433::NA::|2::PE(18:1(9E)/18:1(9E))::M+H::40438::NA::|2::PE(18:0/18:2(9Z,12Z))[U]::M+H::40442::NA::|2::PE(18:0/18:2(9Z,12Z))::M+H::40443::NA::|2::PE(18:1(9Z)/18:1(9Z))::M+H::40451::NA::|2::PE(18:1(6Z)/18:1(6Z))::M+H::40507::NA::|2::PE(18:1(6Z)/18:1(6Z))[U]::M+H::40508::NA::|2::1,2-Dioleoyl phosphatidyl ethanolamine::M+H::  170::NA::|2::PC(15:0/18:2(9Z,12Z))[U]::M+H::39286::NA::|2::PC(15:0/18:2(9Z,12Z))::M+H::59390::NA::|2::PC(18:2(9Z,12Z)/15:0)::M+H::59578::NA::|2::PE(14:0/22:2(13Z,16Z))::M+H::60287::NA::|2::PE(14:1(9Z)/22:1(13Z))::M+H::60319::NA::|2::PE(16:0/20:2(11Z,14Z))::M+H::60369::NA::|2::PE(16:1(9Z)/20:1(11Z))::M+H::60395::NA::|2::PE(18:1(11Z)/18:1(11Z))::M+H::60443::NA::|2::PE(18:1(11Z)/18:1(9Z))::M+H::60444::NA::|2::PE(18:1(9Z)/18:1(11Z))::M+H::60473::NA::|2::PE(18:2(9Z,12Z)/18:0)::M+H::60498::NA::|2::PE(20:1(11Z)/16:1(9Z))::M+H::60650::NA::|2::PE(20:2(11Z,14Z)/16:0)::M+H::60682::NA::|2::PE(22:1(13Z)/14:1(9Z))::M+H::60904::NA::|2::PE(22:2(13Z,16Z)/14:0)::M+H::60936::NA::|2::PC(13:0/20:2(11Z,14Z))::M+H::75634::NA::|2::PC(14:1(9Z)/19:1(9Z))::M+H::75676::NA::|2::PC(15:1(9Z)/18:1(9Z))::M+H::75723::NA::|2::PC(16:0/17:2(9Z,12Z))::M+H::75745::NA::|2::PC(16:1(9Z)/17:1(9Z))::M+H::75761::NA::"	"M745T5"	"y"
88	""	1.06665112001554	0.0930883769790431	0.516528285593916	0.609887591765559	1	"UP"	814.636111410251	814.633828629117	814.641760074594	6.17601675666667	6.16261646	6.20141669666667	331.9921875	1056.00336430262	343.630339339652	1126.38717127357	376.650366180477	""	"[M+K]+ 775.668"	50	"5::PC(16:0/22:2(13Z,16Z))[U]::M+H::39381::NA::|5::PC(18:0/20:2(5Z,11Z))::M+H::39530::NA::|5::PC(18:0/20:2(5Z,14Z))::M+H::39531::NA::|5::PC(18:0/20:2(5Z,8Z))::M+H::39532::NA::|5::PC(18:0/20:2(8Z,11Z))::M+H::39533::NA::|5::PC(18:0/20:2(8Z,14Z))::M+H::39534::NA::|5::PC(18:1(11Z)/20:1(13Z))::M+H::39584::NA::|5::PC(18:2(9Z,12Z)/20:0)[U]::M+H::39682::NA::|5::PC(19:1(10Z)/19:1(10Z))[U]::M+H::39728::NA::|5::PC(20:0/18:2(9Z,12Z))[U]::M+H::39753::NA::|5::PC(14:1(9Z)/24:1(15Z))::M+H::59377::NA::|5::PC(16:0/22:2(13Z,16Z))::M+H::59435::NA::|5::PC(16:1(9Z)/22:1(13Z))::M+H::59467::NA::|5::PC(18:0/20:2(11Z,14Z))::M+H::59493::NA::|5::PC(18:1(11Z)/20:1(11Z))::M+H::59524::NA::|5::PC(18:1(9Z)/20:1(11Z))::M+H::59556::NA::|5::PC(18:2(9Z,12Z)/20:0)::M+H::59589::NA::|5::PC(20:0/18:2(9Z,12Z))::M+H::59716::NA::|5::PC(20:1(11Z)/18:1(11Z))::M+H::59747::NA::|5::PC(20:1(11Z)/18:1(9Z))::M+H::59748::NA::|5::PC(20:2(11Z,14Z)/18:0)::M+H::59779::NA::|5::PC(22:1(13Z)/16:1(9Z))::M+H::60008::NA::|5::PC(22:2(13Z,16Z)/16:0)::M+H::60039::NA::|5::PC(24:1(15Z)/14:1(9Z))::M+H::60235::NA::|5::PC(16:1(9Z)/22:1(11Z))::M+H::75775::NA::|5::PC(17:2(9Z,12Z)/21:0)::M+H::75855::NA::|5::PC(19:1(9Z)/19:1(9Z))::M+H::76054::NA::|5::PC(21:0/17:2(9Z,12Z))::M+H::76242::NA::|5::PC(22:1(11Z)/16:1(9Z))::M+H::76291::NA::|5::PE(19:0/22:2(13Z,16Z))::M+H::77025::NA::"	"M815T6_2"	"y"
89	""	1.02090272470986	-0.0298454075825505	-0.513036162509064	0.613296972082864	1	"DOWN"	166.086839261971	166.081777146714	166.087227542416	1.47676661833333	1.47315004666667	1.48051669	1089.568359375	2672.56703923259	344.664469051658	2617.84690602343	201.180548791352	""	""	30	"3::N-Ethylanthranilic acid::M+H::988628::NA::|3::Ethenzamide::M+H::990876::NA::|4::L-Phenylalanine::M+H::    28::NA::|4::benzocaine::M+H::  3934::NA::|4::D-Phenylalanine::M+H:: 63528::NA::|4::DL-Phenylalanine::M+H:: 65707::NA::|4::Tricaine::M+H:: 72021::NA::|4::Metolcarb::M+H:: 72521::NA::|4::4-Hydroxy-1-(3-pyridinyl)-1-butanone::M+H:: 73234::NA::|4::5-(3-Pyridyl)-2-hydroxytetrahydrofuran::M+H:: 73241::NA::|4::Gentiatibetine::M+H:: 89305::NA::|4::Ethyl 2-aminobenzoate::M+H:: 89395::NA::|4::Methyl N-methylanthranilate::M+H:: 89753::NA::|4::N-(4-Hydroxyphenyl)propanamide::M+H::   855::NA::|4::2-amino-4'-hydroxy-Propiophenone::M+H::  2018::NA::|4::2-Propylisonicotinic acid::M+H::  2183::NA::|4::4-(3-Pyridyl)-butanoic acid::M+H::  5937::NA::|4::Cinnamic acid::M+NH4::   310::NA::|4::4-Hydroxycinnamyl aldehyde::M+NH4:: 44643::NA::|4::3-Isochromanone::M+NH4:: 44717::NA::|4::trans-Cinnamic acid::M+NH4:: 63104::NA::|4::Pyruvophenone::M+NH4:: 63534::NA::|4::Dihydrocoumarin::M+NH4:: 65745::NA::|4::3-Hydroxy-1-indanone::M+NH4:: 66724::NA::|4::(E)-3-(2-Hydroxyphenyl)-2-propenal::M+NH4:: 87897::NA::|4::Di-2-furanylmethane::M+NH4:: 88849::NA::"	"M166T1"	"y"
90	""	1.0667003116847	-0.0931549094557016	-0.511162061804877	0.614788244092162	1	"DOWN"	744.592415523615	744.589337176612	744.594864118659	5.68966647666667	5.68323336	5.69358349	425.882568359375	523.446694239359	210.083565318015	490.715797591404	115.181775676905	""	""	48	"0::Ubiquinone 8::M+NH4::  4247::NA::|3::GPnCho(16:0/18:1(9Z))::M+H::  5000::NA::|3::PC(O-16:0/18:2(9Z,12Z))[U]::M+H:: 40069::NA::|3::PC(O-16:1(1E)/18:1(9Z))[U]::M+H:: 40170::NA::|3::PC(P-16:0/18:1(9Z))[U]::M+H:: 40172::NA::|3::PnC(16:0/18:1(9Z))::M+H:: 46754::NA::|3::PC(16:0/P-18:1(11Z))::M+H:: 59444::NA::|3::PC(16:0/P-18:1(9Z))::M+H:: 59445::NA::|3::PC(16:1(9Z)/P-18:0)::M+H:: 59476::NA::|3::PC(18:1(11Z)/P-16:0)::M+H:: 59540::NA::|3::PC(18:1(9Z)/P-16:0)::M+H:: 59572::NA::|3::PC(O-16:0/18:2(9Z,12Z))::M+H:: 62003::NA::|3::PC(P-16:0/18:1(11Z))::M+H:: 62039::NA::|3::PC(P-16:0/18:1(9Z))::M+H:: 62040::NA::|3::PC(P-18:0/16:1(9Z))::M+H:: 62066::NA::|3::PC(P-18:1(11Z)/16:0)::M+H:: 62092::NA::|3::PC(P-18:1(9Z)/16:0)::M+H:: 62121::NA::|3::PC(P-20:0/14:1(9Z))::M+H:: 76538::NA::|3::PE(O-20:0/17:2(9Z,12Z))::M+H:: 77549::NA::|3::PE(P-18:0/19:1(9Z))::M+H:: 77629::NA::|3::PE(P-20:0/17:1(9Z))::M+H:: 77649::NA::|8::GlcCer(d14:1(4E)/22:0(2OH))::M+H::103306::NA::|8::GlcCer(d16:1(4E)/20:0(2OH))::M+H::103316::NA::|8::2-Hydroxy-C18-cerebroside::M+H::   475::NA::"	"M745T6_1"	"y"
91	""	1.00968245451537	0.0139016362166448	0.501647160105633	0.620480023394586	1	"UP"	226.95241101092	226.95186889687	226.952982658662	0.443533346833333	0.387749988333333	0.521550014333333	1140.9765625	1907.39012202288	82.3079824763343	1925.85834012244	110.455308817598	""	""	31	"7::2,5-Dichloro-4-oxohex-2-enedioate::M+H::69492::NA::|9::2-Chloro-5-methyl-cis-dienelactone::M+K::72140::NA::|9::3-Chloro-2-methyldienelactone::M+K::72145::NA::"	"M227T0"	"y"
92	""	1.09056277088764	0.125072811374396	0.501059937195196	0.620843410480085	1	"UP"	835.669899564254	835.666966026853	835.672717584324	4.88745006	4.88213329666667	4.90089989	9692.3984375	4217.65322160641	1726.68049452759	4599.61558399828	2270.28165277477	"[40][M]+"	""	7	"4::SM(d18:1/24:1(15Z))::M+Na::41590::NA::|4::SM(d18:2/24:0)::M+Na::83781::NA::|9::1-Stearoyl-2-Arachidonoyl PC-d8::M+NH4::96414::NA::"	"M836T5"	"y"
93	""	1.06149142531056	0.0860927172518639	0.496311322274793	0.624298179050065	1	"UP"	746.571708928601	746.567634187345	746.57567759123	5.58577508	5.57813348666667	5.59776649666667	318.455810546875	617.380160396454	233.471639729765	655.343746417693	165.542254076819	""	""	51	"3::PE(18:0/18:1(9Z))[U]::M+H::40425::NA::|3::PE(18:0/18:1(9Z))::M+H::40435::NA::|3::PE(18:0/18:1(9E))[U]::M+H::40445::NA::|3::PE(18:1(9Z)/18:0)[U]::M+H::40448::NA::|3::PE(18:1(9Z)/18:0)::M+H::40449::NA::|3::PE(18:1(9E)/18:0)[U]::M+H::40450::NA::|3::PE(18:0/18:1(13Z))[U]::M+H::40696::NA::|3::PE(18:0/18:1(7Z))::M+H::40698::NA::|3::PE(16:0/20:1(11Z))::M+H::40709::NA::|3::PE-NMe2(16:0/18:1(9Z))::M+H::40718::NA::|3::PE-NMe2(18:1(9Z)/16:0)::M+H::40726::NA::|3::PC(15:0/18:1(9Z))[U]::M+H::39284::NA::|3::PC(16:0/17:1(9Z))::M+H::39313::NA::|3::PC(16:0/17:1(9Z))[U]::M+H::39314::NA::|3::PC(15:0/18:1(11Z))::M+H::59388::NA::|3::PC(15:0/18:1(9Z))::M+H::59389::NA::|3::PC(18:1(11Z)/15:0)::M+H::59513::NA::|3::PC(18:1(9Z)/15:0)::M+H::59546::NA::|3::PE(14:0/22:1(13Z))::M+H::60286::NA::|3::PE(14:1(9Z)/22:0)::M+H::60318::NA::|3::PE(16:1(9Z)/20:0)::M+H::60394::NA::|3::PE(18:0/18:1(11Z))::M+H::60420::NA::|3::PE(18:1(11Z)/18:0)::M+H::60442::NA::|3::PE(20:0/16:1(9Z))::M+H::60627::NA::|3::PE(20:1(11Z)/16:0)::M+H::60649::NA::|3::PE(22:0/14:1(9Z))::M+H::60877::NA::|3::PE(22:1(13Z)/14:0)::M+H::60903::NA::|3::PC(13:0/20:1(11Z))::M+H::75633::NA::|3::PC(14:0/19:1(9Z))::M+H::75651::NA::|3::PC(14:1(9Z)/19:0)::M+H::75675::NA::"	"M747T6_1"	"y"
94	""	1.03368639399734	-0.0477985585256234	-0.495309616041462	0.625307840880221	1	"DOWN"	680.481008743516	680.479606342069	680.482083893898	5.91505828	5.89969982333333	5.92193349	754.2158203125	1839.87975416321	241.66044503411	1779.92064599812	383.088140603147	"[7][M]+"	""	32	" 7::PS(O-16:0/13:0)::M+H::78649::NA::|10::3-hexanoyl-NBD Cholesterol::M+NH4::64806::NA::"	"M680T6"	"y"
95	""	1.03951673297805	-0.0559129812748365	-0.486790543115832	0.630763154554818	1	"DOWN"	685.43795247809	685.435635045507	685.440783766273	5.91544979333333	5.90181671666667	5.92216657333333	258.3125	527.221161390287	93.5867887049579	507.17910031124	122.365010050901	""	""	32	"10::PE-Cer(d14:2(4E,6E)/18:0(2OH))::M+K::103106::NA::|10::PE-Cer(d16:2(4E,6E)/16:0(2OH))::M+K::103126::NA::"	"M685T6"	"y"
96	""	1.0215750285365	0.0307951652287775	0.480798734146517	0.634726235365974	1	"UP"	540.448645731204	540.446738276111	540.449695025969	4.850800005	4.84803336	4.85561687666667	559.05078125	884.726640129417	110.49680509643	903.81464263721	99.2793681021491	""	""	43	""	"M540T5"	"n"
97	""	1.04178151504568	0.0590527438248606	0.476599307585165	0.63766790754091	1	"UP"	812.67608405654	812.67383278735	812.67748477525	6.26461656	6.24641656666667	6.28084986333333	2091.482421875	4763.99283552487	1158.69539850111	4963.03967385985	1048.49748713273	"[34][M+1]+"	""	20	""	"M813T6_2"	"n"
98	""	1.02173394041099	-0.0310195672915282	-0.474580300963046	0.639265477701474	1	"DOWN"	762.602568836827	762.599960612917	762.603901849008	6.13366671166667	6.12923338666667	6.14324993666667	1579.1416015625	6898.67990482231	909.161163435474	6751.93377842308	715.540721531366	"[19][M]+"	""	15	"2::PE(17:0/20:0)::M+H::40466::NA::|2::PE(18:0/19:0)[U]::M+H::40467::NA::|2::PE(20:0/17:0)[U]::M+H::40577::NA::|2::PE(19:0/18:0)[U]::M+H::40578::NA::|2::PE(21:0/16:0)[U]::M+H::40582::NA::|2::PE(16:0/21:0)[U]::M+H::40668::NA::|2::PE(14:0/23:0)[U]::M+H::40700::NA::|2::PE-NMe(18:0/18:0)[U]::M+H::40732::NA::|2::PE-NMe(18:0/18:0)::M+H::40740::NA::|2::PC(10:0/24:0)::M+H::39142::NA::|2::PC(11:0/23:0)::M+H::39162::NA::|2::PC(12:0/22:0)::M+H::39188::NA::|2::PC(13:0/21:0)::M+H::39208::NA::|2::PC(15:0/19:0)::M+H::39287::NA::|2::PC(16:0/18:0)[U]::M+H::39316::NA::|2::PC(17:0/17:0)::M+H::39448::NA::|2::PC(17:0/17:0)[U]::M+H::39449::NA::|2::PC(18:0/16:0)[U]::M+H::39484::NA::|2::PC(19:0/15:0)::M+H::39713::NA::|2::PC(21:0/13:0)::M+H::39805::NA::|2::PC(22:0/12:0)::M+H::39823::NA::|2::PC(22:0/12:0)[U]::M+H::39824::NA::|2::PC(23:0/11:0)[U]::M+H::39864::NA::|2::PC(14:0/20:0)[U]::M+H::40023::NA::|2::PC(14:0/20:0)::M+H::59328::NA::|2::PC(16:0/18:0)::M+H::59419::NA::|2::PC(18:0/16:0)::M+H::59482::NA::|2::PC(20:0/14:0)::M+H::59708::NA::|2::PE(15:0/22:0)::M+H::60350::NA::|2::PE(22:0/15:0)::M+H::60878::NA::"	"M763T6"	"y"
99	""	1.01792460821467	0.0256307132971024	0.462391157935322	0.647802845909711	1	"UP"	701.560442782325	701.558965311424	701.562899595054	5.29073345166667	5.28399982	5.29845020666667	1591.638671875	3541.82789316647	324.537993840629	3605.31377051528	398.233081014754	"[8][M]+"	""	24	"2::SM(d16:1/18:1)::M+H:: 83741::NA::|2::SM(d18:1/16:1)::M+H:: 83742::NA::|2::SM(d18:2/16:0)::M+H:: 83790::NA::|2::PE-Cer(d14:2(4E,6E)/23:0)::M+H::103080::NA::|2::PE-Cer(d15:2(4E,6E)/22:0)::M+H::103084::NA::|2::PE-Cer(d16:2(4E,6E)/21:0)::M+H::103096::NA::|2::1-tetradecanyl-2-(8-[3]-ladderane-octanyl)-sn-glycerophosphoethanolamine::M+NH4:: 46709::NA::|4::lanosteryl palmitoleate::M+K:: 57689::NA::|4::episteryl oleate::M+K:: 57712::NA::|4::fecosteryl oleate::M+K:: 57716::NA::|4::Campesteryl linoleate::M+K:: 91432::NA::|4::18:2 Campesteryl ester::M+K::103384::NA::"	"M702T5"	"y"
100	""	1.02663182532863	0.0379188895381096	0.451517281615452	0.655377019166727	1	"UP"	518.326137107801	518.324618668862	518.327505179223	4.69628346666667	4.68915007666667	4.70011659666667	448.157958984375	743.841972096927	119.867021687215	763.651841569916	112.164558045684	""	""	1	"4::PC(18:3(6Z,9Z,12Z)/0:0)[U]::M+H::  40303::NA::|4::PC(18:3(9Z,12Z,15Z)/0:0)::M+H::  40304::NA::|4::PC(18:3(9Z,12Z,15Z)/0:0)[U]::M+H::  40305::NA::|4::LysoPC(18:3(6Z,9Z,12Z))::M+H::  61697::NA::|4::LysoPC(18:3(9Z,12Z,15Z))::M+H::  61698::NA::|4::PC(18:3(6Z,9Z,12Z)/0:0)::M+H::  76570::NA::|4::::M+H::1034347::NA::|7::Asp Lys Lys Lys::M+H:: 122848::NA::|7::Lys Asp Lys Lys::M+H:: 168447::NA::|7::Lys Lys Asp Lys::M+H:: 170727::NA::|7::Lys Lys Lys Asp::M+H:: 170841::NA::|7::Retapamulin::M+H::  85482::NA::|7::Glu Lys Lys Pro::M+NH4:: 130852::NA::|7::Glu Lys Pro Lys::M+NH4:: 130928::NA::|7::Glu Pro Lys Lys::M+NH4:: 132448::NA::|7::Ile Ile Gln Gln::M+NH4:: 162552::NA::|7::Ile Leu Gln Gln::M+NH4:: 163352::NA::|7::Ile Gln Ile Gln::M+NH4:: 164832::NA::|7::Ile Gln Leu Gln::M+NH4:: 164872::NA::|7::Ile Gln Gln Ile::M+NH4:: 164946::NA::|7::Ile Gln Gln Leu::M+NH4:: 164948::NA::|7::Lys Glu Lys Pro::M+NH4:: 168851::NA::|7::Lys Glu Pro Lys::M+NH4:: 168927::NA::|7::Lys Lys Glu Pro::M+NH4:: 170751::NA::|7::Lys Lys Pro Glu::M+NH4:: 170922::NA::|7::Lys Pro Glu Lys::M+NH4:: 172347::NA::|7::Lys Pro Lys Glu::M+NH4:: 172442::NA::|7::Leu Ile Gln Gln::M+NH4:: 178552::NA::|7::Leu Leu Gln Gln::M+NH4:: 179352::NA::|7::Leu Gln Ile Gln::M+NH4:: 180832::NA::"	"M518T5"	"y"
101	""	1.05721813546327	0.0802730782178395	0.449082951076254	0.657377349071119	1	"UP"	743.580080233166	743.578525167616	743.582884887696	5.60624182333333	5.59971666	5.61648355	411.156982421875	807.336579996256	231.340949639741	853.530873794933	307.594340598588	"[13][M+1]+"	""	28	""	"M744T6"	"n"
102	""	1.02709185279003	0.0385652075948175	0.435955065632557	0.666603456656905	1	"UP"	391.343264754554	391.341766185412	391.344767267701	4.85416678	4.85071653666667	4.85878311333333	217.2626953125	358.979510682188	64.5163744261512	368.704930740225	52.9611760628812	""	""	43	"0::::M+H::1081484::NA::"	"M391T5"	"y"
